phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
GI_502.14	92	5931	0.0001876952100083319	3.726546810455339	0.214	0.7994470637806246	0.38	1.219	2.2243106864594355	0.3471954483736823	True	Both	Deposits [accretions] on teeth	Gastrointestinal
GI_522.11	98	5950	0.16725926025718063	0.7766098283149195	0.212	0.29291504551880426	-0.123	0.709	1.3403289186468754	0.1272113879352565	True	Both	Crohn's disease	Gastrointestinal
MS_701	194	5833	0.22087891008985394	0.6558457493565243	0.157	0.1920369786810744	-0.115	0.499	1.211715323770958	0.08340060016256304	True	Both	Osteomyelitis, periostitis, and other infections involving bone	Muscloskeletal
CM_763	85	5915	0.0507338968805043	1.2947017781576313	0.224	0.4377226281545553	-0.001	0.877	1.5491751502506526	0.19010052201171235	True	Both	Congenital anomalies of the heart	Congenital
NS_334.2	90	5893	0.0990868327683887	1.0039840532439341	0.22	0.3634073553051978	-0.068	0.795	1.4382216071310694	0.1578258090921018	True	Both	Facial nerve disorders and weakness	Neurological
CV_416.5	153	5769	0.07954413431092724	1.0993918402828957	0.176	0.3088396787627111	-0.036	0.654	1.3618440204824587	0.13412736827941835	True	Both	Premature depolarization [Premature beats]	Cardiovascular
ID_004	273	5447	4.130034865551334e-7	6.384046282035454	0.126	0.636915339615396	0.39	0.883	1.8906398932270587	0.27660881743450205	True	Both	Streptococcus	Infections
MS_724	1632	3643	3.774191277838071e-33	32.42317609335908	0.067	0.7991520041757304	0.669	0.93	2.2236544790420383	0.3470673056154442	True	Both	Other symptoms and disorders of the soft tissue	Muscloskeletal
CA_105	113	5929	0.07020848203318454	1.1536104166781627	0.205	0.37049345867217015	-0.031	0.772	1.4484491881556745	0.160903264682574	True	Both	Malignant neoplasm of the breast	Neoplasms
GI_525	108	5883	0.004146038674440491	2.382366651104252	0.197	0.5653075202905166	0.179	0.952	1.7599889318180055	0.24550993664058196	True	Both	Intestinal malabsorption	Gastrointestinal
MB_307	331	5592	1.5641660400377298e-51	50.80571714741128	0.285	4.304748397155835	3.746	4.863	74.05058177181746	1.8695284748666472	True	Both	Behavioral and emotional disorders with onset usually in childhood and adolescence	Mental
GU_619.2	501	2721	8.578608529837071e-11	10.066583150009208	0.101	0.653332577953585	0.456	0.851	1.9219351670468388	0.2837387334528681	True	Female	Ovarian cyst	Genitourinary
MB_286.4	429	5382	2.748573280609004e-28	27.560892679677014	0.103	1.1365432228515286	0.935	1.339	3.1159784836051587	0.49359445012895675	True	Both	Dysthymic disorder	Mental
CV_444.1	227	5734	2.301018819627427e-6	5.638079829298797	0.14	0.6615068252277917	0.387	0.936	1.9377099259002455	0.28728876393776875	True	Both	Varicose veins	Cardiovascular
MS_745.6	324	5604	0.010245584169861837	1.9894632744990255	0.123	0.3147242152745315	0.074	0.555	1.3698814664733672	0.13668299001506018	True	Both	Fracture of bones in thorax	Muscloskeletal
ID_003	71	5848	0.4607414198758605	0.3365427436515126	0.27	-0.19936418797104616	-0.729	0.33	0.819251477463135	-0.08658276672494801	True	Both	Escherichia coli	Infections
EM_202.2	1138	4711	0.9007638420641637	0.04538905533817823	0.076	-0.009454893806331865	-0.158	0.139	0.9905896631643966	-0.0041062082070711815	True	Both	Type 2 diabetes	Endocrine/Metab
CA_104	83	5929	0.09260079264661236	1.0333852958172394	0.23	0.38698860443281985	-0.064	0.838	1.4725397107523244	0.16806701546461394	True	Both	Malignant sarcoma-related cancers	Neoplasms
EM_239	1990	3749	1.1058504559039814e-10	9.956303598679456	0.071	0.4562112803166147	0.318	0.595	1.5780837275762316	0.19813004162352332	True	Both	Hyperlipidemia	Endocrine/Metab
SS_834.1	291	5627	9.317213189982797e-7	6.030713967173528	0.124	0.609366983937811	0.366	0.853	1.839266744806079	0.2646447185782188	True	Both	Abnormal Papanicolaou smear	Symptoms
EM_204.1	218	5752	8.467904424024091e-7	6.07222405244209	0.144	0.7086329127126484	0.427	0.991	2.0312125148798823	0.30775536368613193	True	Both	Impaired fasting glucose	Endocrine/Metab
MS_741	1385	3955	5.421343999413085e-33	32.265893034647654	0.066	0.7952927756937374	0.665	0.926	2.2150894262207084	0.3453912639813107	True	Both	Sprains and strains	Muscloskeletal
EM_204.3	229	5677	0.05087384607001758	1.2935054284027405	0.141	0.2752078754220307	-0.001	0.551	1.3168043776843348	0.11952126167210551	True	Both	Hypoglycemia	Endocrine/Metab
ID_052.32	132	5812	0.013752003083071023	1.8616340389562147	0.183	0.4500317041222186	0.092	0.808	1.5683619082395783	0.19544628578179643	True	Both	Herpes zoster	Infections
SO_360.4	106	5884	0.015270729561309801	1.8161402139663496	0.206	0.49989243518094045	0.096	0.904	1.648543935832633	0.2171005261442614	True	Both	Blepharitis	Sense organs
NS_333	2135	3410	4.217183823423952e-70	69.37497746804875	0.064	1.1290213320880769	1.004	1.254	3.0926283624539823	0.4903277344769106	True	Both	Sleep disorders	Neurological
DE_682.11	253	5612	0.00003555811909346803	4.449061219831526	0.134	0.5528852575568809	0.291	0.815	1.7382611205940524	0.24011501648261152	True	Both	Sebaceous cyst [Epidermal cyst]	Dermatological
DE_679	1157	4142	1.050436988114082e-37	36.97862999421959	0.071	0.9124604140304099	0.773	1.052	2.4904425211665737	0.3962765227685635	True	Both	Skin symptoms	Dermatological
CA_142.1	384	5506	0.00017502056334316843	3.7569109226176054	0.114	0.4280273173625721	0.204	0.652	1.534227991457446	0.185889902034417	True	Both	Lump or mass in breast	Neoplasms
CA_107	62	2537	0.27571377634233607	0.5595415333502236	0.287	0.3132581510101786	-0.25	0.877	1.3678746036633491	0.13604628639493616	True	Male	Malignant neoplasm of male genitalia	Neoplasms
CV_416	891	4713	3.6701032739497057e-10	9.435321714855421	0.08	0.5020130192214345	0.345	0.659	1.6520435210638744	0.21802148409146008	True	Both	Cardiac arrhythmia and conduction disorders	Cardiovascular
MB_286.11	586	5319	1.274624232695676e-48	47.89461782912779	0.09	1.3129786975307671	1.137	1.489	3.7172297408032104	0.5702194031941309	True	Both	Bipolar I disorder	Mental
EM_200.11	122	5888	0.045477947348267336	1.3421991454671178	0.192	0.3840013722660834	0.008	0.76	1.468147456369567	0.16676967701843645	True	Both	Secondary hypothyroidism	Endocrine/Metab
GU_605.1	225	2295	2.1067921843701555e-11	10.67637830142677	0.151	1.0090477048381683	0.714	1.304	2.7429876370051125	0.43822385018835763	True	Male	Male erectile dysfunction*	Genitourinary
MS_742	177	5797	4.779917018379046e-8	7.320579642880119	0.156	0.8521536802957439	0.546	1.158	2.344691133184803	0.3700856410859894	True	Both	Cartilage tear of knee	Muscloskeletal
SS_848	189	5705	0.1468356890695428	0.8331683743777498	0.159	0.2310147079087821	-0.081	0.543	1.259877769480272	0.10032841288327553	True	Both	Nonspecific abnormal findings of other body structures	Symptoms
BI_160.11	145	5840	7.131417060485702e-7	6.1468241643415125	0.17	0.8419463039096331	0.509	1.175	2.3208797210454883	0.3656526338467919	True	Both	Iron deficiency anemia secondary to blood loss	Blood/Immune
GI_507	254	5512	4.235763638484825e-11	10.373068282125871	0.13	0.8560380432258483	0.602	1.11	2.353816476103164	0.37177259847224325	True	Both	Lesions of mouth	Gastrointestinal
MS_728.1	117	5865	2.312396437336303e-7	6.635937708405371	0.189	0.9760526655299564	0.606	1.346	2.6539594727207567	0.4238942866866204	True	Both	Chondromalacia	Muscloskeletal
EM_202.4	90	5928	0.14672108659379263	0.8335074653440324	0.222	0.32155288566284845	-0.113	0.756	1.3792679475969765	0.13964864388344234	True	Both	Other specified diabetes*	Endocrine/Metab
GI_555	144	5817	0.8589609490450845	0.06602658005670255	0.185	-0.03285772389194687	-0.395	0.33	0.9676762270028414	-0.01426992817417315	True	Both	Ascites	Gastrointestinal
MS_723.52	55	5991	0.0012133478181127182	2.916014686491862	0.272	0.8810436667900435	0.347	1.415	2.4134171958564714	0.38263240280272315	True	Both	Posterior tibial tendinitis	Muscloskeletal
RE_460.1	1931	3326	6.261488200991152e-41	40.20332243345643	0.063	0.8423502107535232	0.719	0.966	2.3218173295891713	0.36582804836029637	True	Both	Acute upper respiratory infection	Respiratory
EM_200.31	52	6019	0.012057420763862806	1.9187455833915843	0.408	-1.0242216116409402	-1.824	-0.225	0.3590758571214182	-0.4448137941817157	True	Both	Graves' disease [Toxic diffuse goiter]	Endocrine/Metab
MB_288	3256	2263	6.2438547917966346e-111	110.20454720552229	0.071	1.5868543613366866	1.448	1.726	4.8883477420855606	0.6891620927126318	True	Both	Anxiety and anxiety disorders	Mental
RE_463.2	933	4723	2.822112273159221e-41	40.54942571253646	0.075	1.0130739177524775	0.866	1.161	2.7540537515708685	0.43997241224000977	True	Both	Allergic rhinitis	Respiratory
MS_700.11	89	5965	0.012997508241580594	1.886139898512822	0.217	0.539975087183559	0.114	0.966	1.7159641121534035	0.234508200729047	True	Both	Systemic lupus erythematosus [SLE]	Muscloskeletal
SO_369	92	5923	0.0006362075486552306	3.196401182258106	0.214	0.7301193209385687	0.311	1.149	2.0753282230123893	0.3170867922145697	True	Both	Disorders of the cornea	Sense organs
SS_808	625	5039	9.426351034388453e-15	14.02565639128345	0.087	0.6762095443867228	0.505	0.847	1.966409998298479	0.29367407373746574	True	Both	Syncope and collapse	Symptoms
GI_520.13	153	5784	0.020548588643208878	1.6872180017935374	0.17	0.39407084239335577	0.061	0.728	1.4830056046198932	0.17114279233040045	True	Both	Umbilical hernia	Gastrointestinal
SO_387.3	345	5556	1.5813513971861e-17	16.80097161336845	0.114	0.973723751958616	0.75	1.198	2.647785822226567	0.42288285237375767	True	Both	Astigmatism	Sense organs
GU_612.8	96	3251	0.037833371581831955	1.4221249541305165	0.217	0.44998537127632354	0.025	0.875	1.5682892432523772	0.19542616368249338	True	Female	Other specified disorders of breast	Genitourinary
MB_304	1807	4235	0.9935279798159747	0.002819897745333221	3656.668	29.661294700143785	-7137.276	7196.599	7616169737597.968	12.881736614378614	False	Both	Attention-deficit hyperactivity disorders	Mental
CA_107.2	50	2553	0.6900943645539523	0.16109151911351255	0.34	0.13569372917302835	-0.531	0.803	1.1453310583819019	0.058931037808720506	True	Male	Malignant neoplasm of the prostate	Neoplasms
ID_054.31	362	5630	1.6244656424321705e-11	10.789289469582101	0.11	0.7434476228704316	0.527	0.96	2.103173980289435	0.3228752001967183	True	Both	Chronic hepatitis C	Infections
EM_230.21	259	5557	2.9995904687660556e-9	8.522938035045621	0.13	0.7693078576292448	0.515	1.024	2.1582719052603654	0.3341061574531935	True	Both	Abnormal weight loss	Endocrine/Metab
EM_232.4	962	4792	4.267744873267499e-25	24.369801550691776	0.076	0.7865666596383808	0.638	0.936	2.195844388150153	0.341601559930022	True	Both	Vitamin D deficiency	Endocrine/Metab
ID_054	566	5390	3.926302193022964e-9	8.406016277402427	0.091	0.5371369783285098	0.358	0.716	1.711100923605354	0.23327562571425836	True	Both	Hepatovirus	Infections
BI_168.1	70	5940	0.18210307588909802	0.739682718508318	0.25	0.3334953793338665	-0.156	0.823	1.395838596822487	0.14483520298493	True	Both	Hypo-coagulability	Blood/Immune
SS_800.2	113	5812	0.07325127019730455	1.1351848401220104	0.199	0.35705942470479834	-0.034	0.748	1.4291207924118132	0.15506893786084353	True	Both	Precordial pain	Symptoms
EM_247.3	136	5810	0.1347423597262245	0.8704958511713743	0.201	-0.30018755155073357	-0.694	0.093	0.7406792921041596	-0.13036979717453157	True	Both	Disorders of phosphorus metabolism	Endocrine/Metab
DE_660.4	77	5876	0.04528985522890756	1.343999067556987	0.235	0.470501059329345	0.01	0.931	1.6007960861159516	0.204336013796369	True	Both	Carbuncle and furuncle	Dermatological
MS_741.7	304	5432	2.932583785190642e-13	12.532749571053472	0.12	0.8734343537817543	0.639	1.108	2.3951224425204902	0.37932772015214855	True	Both	Back sprain	Muscloskeletal
EM_256	1715	3720	0.0002886820604977092	3.5395802035419535	0.063	0.2295847548352685	0.105	0.354	1.2580774908552912	0.099707392154068	True	Both	Disorders of fluid, electrolyte and acid-base balance	Endocrine/Metab
MS_701.1	191	5836	0.2977190305184201	0.5261934038988481	0.159	0.16516432678042986	-0.146	0.476	1.1795869405100694	0.07172995572800613	True	Both	Osteomyelitis	Muscloskeletal
MB_283.3	105	5844	0.009923437742375559	2.003337850637363	0.2	0.5150206661987724	0.124	0.906	1.6736730899008818	0.22367063339626345	True	Both	High risk sexual behavior	Mental
CV_438.6	53	6007	0.4957646215346819	0.30472446833156	0.322	-0.21965136747730465	-0.852	0.412	0.8027986308921183	-0.0953933768378968	True	Both	Cerebral aneurysm	Cardiovascular
MB_280.1	1217	4493	3.748337941359268e-17	16.42616126104699	0.069	0.5821189498988082	0.447	0.718	1.789826969146176	0.2528110477523679	True	Both	Alcohol use disorders	Mental
RE_467	60	5899	0.0010883191096175162	2.963243745054963	0.262	0.8549392455931525	0.342	1.368	2.3512315285586225	0.37129539672363515	True	Both	Laryngitis and tracheitis	Respiratory
RE_460	2261	3018	2.6688130947368737e-40	39.57368184013782	0.062	0.828201478790529	0.706	0.95	2.2891978647215816	0.35968333214283976	True	Both	Respiratory infection	Respiratory
MB_302	90	5922	1.6083792479493749e-15	14.79361153900062	0.251	2.0027741929794205	1.51	2.495	7.409583226426361	0.8697937805092008	True	Both	Developemental delay	Mental
DE_664.4	178	5818	0.000010187006244635379	4.991953427619027	0.155	0.682830068163163	0.38	0.986	1.9794718528960658	0.296549330680883	True	Both	Psoriasis	Dermatological
EM_211	141	5858	0.202683645859547	0.6931812922516934	0.182	0.23131606064859792	-0.125	0.587	1.2602574943106235	0.10045928871528403	True	Both	Disorders of adrenal glands	Endocrine/Metab
CV_416.1	172	5772	0.0484304815863764	1.3148812123644467	0.164	0.32330859721997274	0.002	0.644	1.3816916713302299	0.14041113972451522	True	Both	Paroxysmal tachycardia	Cardiovascular
MS_724.5	114	5749	0.00010265707426890612	3.9886111173105565	0.195	0.7567293452546904	0.375	1.139	2.1312940815365295	0.32864337893837275	True	Both	Exostosis	Muscloskeletal
RE_483	224	5674	0.5643570163922638	0.2484460712014073	0.154	-0.08881139438385567	-0.391	0.213	0.9150181348600351	-0.03857029851104199	True	Both	Pleural effusion	Respiratory
SO_387.4	336	5604	1.0055634174444304e-9	8.99759053473639	0.127	0.7746968278714669	0.526	1.023	2.1699341638911727	0.3364465574925314	True	Both	Presbyopia	Sense organs
BI_164.1	628	5184	1.0125499652287658e-9	8.99458353691553	0.088	0.5396248039272853	0.366	0.713	1.7153631439172496	0.23435607464374422	True	Both	Microcytic anemia	Blood/Immune
SS_826	79	5923	0.22027619181084312	0.6570324403160188	0.238	0.29191604625309014	-0.175	0.759	1.3389905996424867	0.12677752806673148	True	Both	Other abnormal immunological findings in serum	Symptoms
SS_819	858	4394	2.1543809188397157e-23	22.666677506087133	0.08	0.7961696558273318	0.64	0.953	2.2170326459935885	0.34577208818462135	True	Both	General symptoms and other findings	Symptoms
CV_401.2	299	5637	0.15875734901705907	0.7992661616978249	0.141	-0.19888716890454833	-0.475	0.078	0.8196423692621497	-0.08637559997660538	True	Both	Hypertensive heart disease	Cardiovascular
GI_528.1	1659	3543	8.469156510709355e-17	16.072159841261488	0.065	0.5373961941902599	0.411	0.664	1.7115445255976602	0.23338820173263822	True	Both	Nausea	Gastrointestinal
GI_510.8	89	5966	0.0014531619064536835	2.8376859953632736	0.22	0.6990133629428938	0.269	1.129	2.0117668442496557	0.3035776463027338	True	Both	Barrett's esophagus	Gastrointestinal
CA_120.1	81	5942	0.22040832153992707	0.6567720126757565	0.234	0.28736339740870376	-0.172	0.747	1.332908500971228	0.12480033779557126	True	Both	Myeloid	Neoplasms
MS_741.6	424	5279	3.490744820913119e-15	14.457081897653852	0.103	0.8091947440816569	0.608	1.011	2.2460985740841832	0.35142881213977767	True	Both	Sprains and strains of ankle and foot	Muscloskeletal
PP_932	198	3104	0.0021934337552127468	2.658875477365714	0.154	0.47019461532025414	0.169	0.771	1.6003056069016321	0.20420292685420857	True	Female	Known or suspected fetal abnormality affecting management of mother	Pregnancy
GI_532	197	5659	0.0010536185108441494	2.977316607933469	0.15	0.49089857167738576	0.197	0.785	1.6337836322680037	0.2131945408536766	True	Both	Other disorders of the intestines	Gastrointestinal
EM_256.2	434	5343	0.7074284556626317	0.15031747507157947	0.109	0.04105575814083168	-0.173	0.255	1.04191019890148	0.017830289210917716	True	Both	Hyposmolality and/or hyponatremia	Endocrine/Metab
SO_374	290	5678	0.00084657735076375	3.072333354772832	0.131	0.4383303275306744	0.181	0.696	1.550116869134967	0.1903644424974169	True	Both	Disorders of the retina	Sense organs
CV_440.2	85	5944	0.6575758608021842	0.1820541378536939	0.239	0.10589013354990787	-0.362	0.574	1.1116997312937775	0.04598750068872334	True	Both	Arterial embolism and thrombosis	Cardiovascular
MS_745.5	292	5635	4.1724200676457113e-7	6.379611974484043	0.122	0.6190321241519612	0.379	0.859	1.8571297007172576	0.26884223564004545	True	Both	Fracture of hand or wrist	Muscloskeletal
DE_682.4	318	5586	1.6186325808447378e-19	18.790851722105657	0.117	1.0616044718880395	0.831	1.292	2.8910058076022573	0.4610489641047914	True	Both	Acne	Dermatological
RE_499.3	82	5859	7.54490092629581e-6	5.122346458664472	0.224	1.004924137985395	0.565	1.445	2.7317000326974226	0.4364330078584391	True	Both	Bronchospasm	Respiratory
MS_719.8	106	5887	0.10724034311472891	0.969641805164773	0.203	0.327011030443655	-0.071	0.725	1.3868167743002238	0.14201908604317567	True	Both	Rhabdomyolysis	Muscloskeletal
GI_529.2	292	5512	1.2707246249196292e-9	8.895948553958458	0.122	0.7429674829891938	0.503	0.983	2.1021644049723975	0.32266667809575494	True	Both	Flatulence, eructation, and gas pain	Gastrointestinal
NS_328	62	5930	0.000010027606374057954	4.998802722273631	0.26	1.1487692061249357	0.639	1.659	3.154308216319049	0.49890412720043886	True	Both	Dementias and cerebral degeneration	Neurological
PP_903.2	54	3334	0.0975391723784911	1.0108209337247611	0.279	0.46170301155088556	-0.084	1.008	1.586773979696913	0.20051507019466294	True	Female	Threatened premature labor	Pregnancy
SO_371	463	5508	1.2959748585469904e-6	5.887403423542755	0.122	0.5895667107531638	0.351	0.828	1.803206935931599	0.25604556919394966	True	Both	Cataract	Sense organs
MS_740.2	51	5988	0.10512305666076947	0.9783020196297536	0.287	0.4658343040803606	-0.098	1.029	1.5933429670463255	0.20230926774334204	True	Both	Dislocation of shoulder	Muscloskeletal
EM_256.31	406	5339	0.276018421296206	0.5590619324263786	0.115	-0.1247829429074512	-0.349	0.1	0.882688475586841	-0.05419254354035456	True	Both	Acidosis	Endocrine/Metab
MS_734.62	52	5946	0.016725076392861818	1.7766318898876385	0.281	0.671305752525984	0.121	1.221	1.9567907376562985	0.2915443839919448	True	Both	Arthralgia of temporomandibular joint	Muscloskeletal
GU_594.2	722	4758	1.4539504029159103e-17	16.837450407856153	0.084	0.7168505320451507	0.552	0.882	2.0479730175071866	0.3113242304166191	True	Both	Dysuria	Genitourinary
SO_375	242	5755	3.3448666291442395e-6	5.475621194303172	0.141	0.6546366640969595	0.379	0.931	1.9244431710378405	0.28430509086886213	True	Both	Abnormal intraocular pressure	Sense organs
MB_291	238	5659	1.2418416994514015e-9	8.905933761193541	0.134	0.8121145281943851	0.55	1.074	2.2526662804929467	0.35269685826828434	True	Both	Dissociative and somatoform disorders	Mental
EM_200.21	70	5987	0.00879552451531769	2.0557382565685627	0.33	-0.8651683493495874	-1.512	-0.218	0.4209806748385758	-0.37573784003987065	True	Both	Diffuse goiter	Endocrine/Metab
SS_809.2	2182	3271	1.4185316109039669e-57	56.848160981836266	0.063	1.0126955183741717	0.889	1.137	2.7530118164896793	0.4398080754780559	True	Both	Chronic pain	Symptoms
SS_809.32	618	5014	1.8408834893904238e-10	9.734973697381937	0.089	0.5662725390408825	0.392	0.74	1.7616881739060146	0.245929038958799	True	Both	Pain in leg*	Symptoms
PP_941.5	71	3271	0.07407371268569836	1.1303358873113696	0.246	0.4399441674515662	-0.043	0.923	1.5526205293304165	0.1910653242697354	True	Female	False labor	Pregnancy
NS_341.2	89	5927	0.8607149385533227	0.06514065936154392	0.239	-0.04191021658125523	-0.51	0.426	0.9589558750443856	-0.018201375796609295	True	Both	Hemiplegia and hemiparesis	Neurological
MS_709.24	134	5896	4.877632200555083e-6	5.311790950904533	0.18	0.82479370093682	0.471	1.179	2.281410064019417	0.35820335302542194	True	Both	Hammer toe	Muscloskeletal
GI_514.3	53	5917	0.0060079590949189896	2.22127303287996	0.278	0.7636148230678839	0.219	1.308	2.1460196979226254	0.3316337039579099	True	Both	Ileus	Gastrointestinal
MB_284.1	748	5007	6.420905270785893e-24	23.192403737290864	0.081	0.8158000992391279	0.657	0.974	2.2609839603946833	0.3542974814356785	True	Both	Suicidal ideations	Mental
NS_354	996	4387	2.8578412527533428e-15	14.543961899046808	0.075	0.5917099768869818	0.445	0.739	1.8070758328465029	0.25697637784911687	True	Both	Dizziness and giddiness	Neurological
EM_208.22	64	5995	0.577764315276498	0.23824928519360528	0.273	0.15206010834053385	-0.383	0.687	1.1642302142751446	0.06603886596990445	True	Both	Secondary hyperparathyroidism	Endocrine/Metab
GU_624	58	3286	0.001693074274871282	2.7713239890504426	0.266	0.8345000019842755	0.314	1.355	2.3036619338877142	0.3624187460100236	True	Female	Symptoms involving female genital tract	Genitourinary
MS_708.1	140	5851	0.000461516750908747	3.3358125314848452	0.185	0.6493417893778013	0.286	1.013	1.9142804145475842	0.28200555599596266	True	Both	Osteoarthritis of more than one site	Muscloskeletal
CA_120	145	5843	0.4270658074352579	0.36950519850207797	0.181	0.14347626083024648	-0.211	0.498	1.1542794088470294	0.062310948362687704	True	Both	Hemo onc - by cell of origin	Neoplasms
CV_416.11	102	5876	0.003644174852851624	2.438400793113206	0.204	0.5932209301308536	0.193	0.993	1.8098083037360941	0.2576325765053442	True	Both	Supraventricular tachycardia	Cardiovascular
RE_468.2	121	5830	0.017173731694116998	1.7651353263840004	0.19	0.45356268015705337	0.081	0.827	1.573909545073979	0.19697976918945784	True	Both	Bacterial pneumonia	Respiratory
GI_526	235	5540	0.00004859823956247956	4.313379462469153	0.136	0.5523199853741365	0.286	0.819	1.7372788075994965	0.23986952189287225	True	Both	Intestinal infection	Gastrointestinal
BI_170.1	61	5968	0.31792144758574425	0.4976801727648667	0.307	-0.3067975975197517	-0.909	0.295	0.735799513483102	-0.13324050366400297	True	Both	Neutropenia	Blood/Immune
GE_970	56	5972	0.06353597577522858	1.1969802958664197	0.272	0.5050719865434072	-0.028	1.039	1.657104805414349	0.2193499767197152	True	Both	Hemoglobinopathies	Genetic
MB_288.4	190	5748	6.7216920598308305e-15	14.172521387698081	0.15	1.1682073265913533	0.874	1.462	3.216221832133599	0.5073459956575747	True	Both	Phobic disorders	Mental
MS_721.1	392	5405	8.028176102835095e-17	16.09538310957136	0.109	0.9098220974393534	0.696	1.124	2.483880605355885	0.3951307164315539	True	Both	Synovitis and tenosynovitis	Muscloskeletal
CV_426	85	5893	0.9888100678741304	0.004887120329774278	0.244	-0.0034282185608844732	-0.483	0.476	0.9965776510709901	-0.001488856403750422	True	Both	Complications and ill-defined descriptions of heart disease	Cardiovascular
GU_586.2	116	5821	0.22820712357333184	0.6416708030365466	0.205	0.24704028606159106	-0.155	0.649	1.280230687191713	0.10728823304434985	True	Both	Cyst of kidney	Genitourinary
EM_204	1471	4096	2.253717225574249e-8	7.647100575901598	0.068	0.37910624892399425	0.246	0.512	1.460978254864912	0.16464375196273132	True	Both	Abnormal glucose	Endocrine/Metab
RE_487.3	88	5896	0.5767381290511214	0.2390213357590146	0.232	0.12945094235162322	-0.325	0.584	1.1382032725172078	0.05621982994048589	True	Both	Hemoptysis	Respiratory
GU_614.55	204	5648	7.111116203521106e-10	9.148062224448518	0.146	0.8990862606442953	0.613	1.185	2.4573567014676407	0.3904682017528463	False	Both	Candidiasis of vulva and vagina	Genitourinary
GU_612.1	84	3312	0.34675885634954373	0.459972438071206	0.231	0.21740044285661883	-0.235	0.67	1.2428416895799468	0.09441581269595277	True	Female	Inflammatory disease of breast	Genitourinary
MS_718.2	1129	4317	4.1241965815342643e-51	50.38466064206921	0.072	1.0863267101905263	0.945	1.228	2.963368743401161	0.4717856957798586	True	Both	Cervicalgia	Muscloskeletal
ID_056.1	54	5979	0.05184336565437242	1.285306811966266	0.278	0.5398515602505712	-0.004	1.084	1.715752157460838	0.23445455366368398	True	Both	Plantar wart	Infections
MB_290.1	1129	4696	1.9543232650288757e-81	80.70900359793227	0.069	1.3180651167722877	1.183	1.453	3.736185296766652	0.5724284070033697	True	Both	Posttraumatic stress disorder	Mental
CV_433.21	89	5912	0.41063963665214764	0.38653913302558396	0.243	0.2000275565630446	-0.276	0.677	1.221436416286027	0.08687086404392086	True	Both	Carotid artery stenosis	Cardiovascular
MB_287	615	5226	5.201725180260015e-19	18.283852596363403	0.087	0.7778935549003104	0.607	0.949	2.17688195025527	0.3378348784013091	True	Both	Psychotic disorder	Mental
NS_330.12	71	5982	0.0008203377019551293	3.086007328221304	0.24	0.8025342396520293	0.332	1.273	2.23118813522591	0.3485361918192982	True	Both	Partial epilepsy	Neurological
GI_502.16	124	5879	3.126214437459004e-11	10.504981235590321	0.186	1.2384145491768639	0.873	1.604	3.450139100365019	0.5378366050162152	True	Both	Loss of teeth and edentulism	Gastrointestinal
EM_256.7	703	4775	0.0017911804441586067	2.746860660965632	0.085	0.2664153549955766	0.099	0.434	1.305277099473339	0.11570271856887486	True	Both	Volume depletion	Endocrine/Metab
MS_712.51	58	6011	3.899642018621006e-7	6.408975258735867	0.279	1.416563452218462	0.869	1.964	4.122927429628197	0.6152056905642987	True	Both	Hypermobility syndrome	Muscloskeletal
CA_112	160	5794	0.09858267559560231	1.0061993989969054	0.172	0.28464516344361823	-0.053	0.622	1.3292902636471986	0.12361982378401261	True	Both	Malignant neoplasm of other and ill-defined sites	Neoplasms
GU_594.1	283	5545	1.7074307296085991e-7	6.7676569065975185	0.127	0.6615489504166566	0.414	0.91	1.9377915540161272	0.2873070586748419	True	Both	Retention of urine	Genitourinary
GI_522.12	71	5968	0.15565526102689456	0.8078361959173079	0.247	0.3506483742848422	-0.133	0.835	1.4199879338450405	0.15228465404025307	True	Both	Ulcerative colitis	Gastrointestinal
EM_232.2	377	5547	3.844021403437768e-9	8.415214202853377	0.111	0.652903495669688	0.436	0.87	1.9211106756158434	0.28355238538468913	True	Both	Vitamin B group deficiency	Endocrine/Metab
MB_287.5	96	5905	1.278394685492034e-6	5.893335043463658	0.209	1.010803024300544	0.602	1.42	2.747806684836278	0.4389861757448448	True	Both	Drug-induced psychotic disorder	Mental
GU_614.52	441	2697	3.639517012919751e-15	14.438956246169989	0.105	0.8265640630737168	0.621	1.032	2.2854525633035	0.3589722115324466	True	Female	Vaginitis and vulvovaginitis	Genitourinary
NS_325.2	150	5805	8.56072689130554e-6	5.067489357813482	0.168	0.7492959296762595	0.419	1.079	2.1155100243168494	0.3254150875709665	True	Both	Difficulty walking	Neurological
CM_750	60	5974	0.00028168189747760627	3.550241062415015	0.261	0.9485892098508096	0.437	1.461	2.5820643375964187	0.41196705943117234	True	Both	Congenital malformations of nervous system	Congenital
BI_160.2	73	5945	0.12370557945748344	0.9076107120689276	0.246	0.37877847775097206	-0.103	0.861	1.4604994667793076	0.1645014027509608	True	Both	Megaloblastic anemia	Blood/Immune
ID_002	291	5558	0.000665633502149285	3.176764827594127	0.125	0.42431021723721635	0.18	0.669	1.5285356983638816	0.1842755859612931	True	Both	Staphylococcus	Infections
EM_236.11	1039	4829	3.381139690602304e-6	5.4709368861391345	0.073	0.3403747719252982	0.197	0.484	1.4054742241546307	0.14782288522623485	True	Both	Morbid obesity	Endocrine/Metab
