phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
CV_440.12	64	35830	0.491682643439457	0.3083151221786437	0.295	0.2031582662023105	-0.376	0.782	1.2252663711583378	0.08823051396469536	True	Both	Portal vein thrombosis	Cardiovascular
RE_499.4	318	34949	3.838433076687314e-10	9.415846026941667	0.119	0.7461237503568	0.513	0.98	2.108809879815987	0.32403742759691767	True	Both	Throat pain	Respiratory
SO_376.1	606	34995	6.221587776910969e-16	15.20609876727804	0.092	0.7424552784924772	0.562	0.922	2.1010879426192965	0.3224442305092249	True	Both	Vitreous degeneration	Sense organs
SS_847.3	65	35835	0.21937868161867058	0.6588055777877915	0.36	-0.44155241260498035	-1.146	0.263	0.643037386482577	-0.19176377626541083	True	Both	Liver transplant	Symptoms
SO_369.4	79	35777	0.02186213285752731	1.6603074707911996	0.245	0.5622778394430439	0.082	1.043	1.7546647963476487	0.24419416296659655	True	Both	Corneal degenerations	Sense organs
DE_684.1	1002	34185	2.946734078122795e-42	41.530659054382426	0.067	0.9152656903791361	0.784	1.047	2.4974387092013917	0.39749483880702896	True	Both	Alopecia	Dermatological
SS_809.31	1732	32460	3.0297540191251315e-88	87.51859262973964	0.052	1.0330287538659715	0.931	1.135	2.80956243423392	0.44863868745138397	True	Both	Pain in arm*	Symptoms
CV_416.22	227	35576	0.008637168042039444	2.0636286308224805	0.153	0.40064451349190033	0.102	0.7	1.4927865087032588	0.17399770141434523	True	Both	Atrial flutter	Cardiovascular
MS_723.6	409	35131	4.694178636426791e-15	14.328440387396515	0.105	0.8209480573475211	0.616	1.026	2.2726534222855426	0.35653321123522275	True	Both	Impingement syndrome of shoulder*	Muscloskeletal
RE_496	80	35716	2.528814680997108e-11	10.597082995870815	0.225	1.4982525682654437	1.058	1.938	4.4738644631066835	0.6506828228950573	True	Both	Abnormal results of pulmonary function studies	Respiratory
GI_532.2	124	35696	0.039549147905513296	1.402862869029013	0.202	0.41549023031191634	0.02	0.811	1.5151133131335028	0.18044511430917645	True	Both	Intestinal perforation	Gastrointestinal
SO_395	122	35648	0.000012714442256998068	4.895702686217396	0.189	0.825922944594908	0.455	1.197	2.283987787030466	0.3586937773148537	True	Both	Other diseases of inner ear	Sense organs
DE_685.81	123	35688	2.563112057879393e-10	9.591232406279731	0.182	1.1520457096918093	0.795	1.509	3.1646602684475167	0.5003270946194684	True	Both	Primary focal hyperhidrosis	Dermatological
CA_139.5	536	34894	1.854237029844536e-20	19.731834750140976	0.091	0.8479932546133765	0.669	1.027	2.3349564841605175	0.3682787911697687	True	Both	Lipoma	Neoplasms
CV_413.11	354	35132	0.0035208012863861896	2.453358485768015	0.123	0.35905931535710484	0.118	0.6	1.4319817375607606	0.1559374793355502	True	Both	Mitral valve insufficiency	Cardiovascular
EM_211	492	35173	1.8826235148581347e-12	11.725236521070624	0.097	0.6847852910591788	0.494	0.875	1.9833459477101192	0.2973984731955136	True	Both	Disorders of adrenal glands	Endocrine/Metab
CV_416.51	157	35499	1.1118862111109638e-6	5.953939655573389	0.168	0.8172276391617895	0.488	1.146	2.2642139101552416	0.354917454146787	True	Both	Atrial premature depolarization [Supraventricular premature beats]	Cardiovascular
EM_204.2	275	35450	5.493319063796239e-9	8.26016517548768	0.128	0.7484141281862103	0.497	1.0	2.1136453866661467	0.32503212604970405	True	Both	Impaired glucose tolerance (oral)	Endocrine/Metab
GI_526.2	205	35123	3.973023727046219e-9	8.400878841314011	0.146	0.8571667837716839	0.572	1.143	2.356474824207603	0.3722628042628002	True	Both	Viral enteritis	Gastrointestinal
BI_170	681	34778	0.0005042009284794665	3.2973963589111843	0.09	0.3119328922712436	0.136	0.488	1.3660630165670347	0.1354707338375226	True	Both	Decreased white blood cell count	Blood/Immune
GE_978.2	242	35605	2.4376069616831824e-20	19.61303631846036	0.13	1.2032065805878938	0.948	1.458	3.3307802324546856	0.5225459785390025	True	Both	Herediatary connective tissue diseases	Genetic
MS_727	2530	31959	1.653513354445085e-58	57.781592293197576	0.05	0.8018882073549238	0.704	0.899	2.2297471811311937	0.34825562355753403	True	Both	Other disorders of bone	Muscloskeletal
MB_280.11	1894	33273	3.3700105465402714e-94	93.47236873999006	0.05	1.0258277032246284	0.928	1.123	2.789403303438645	0.44551131089394275	True	Both	Alcohol abuse and dependence	Mental
SO_381.5	53	35826	0.012652257576204164	1.8978319752462405	0.29	0.7242250378154035	0.155	1.294	2.063131631286572	0.3145269375794036	True	Both	Vertical strabismus	Sense organs
CM_763.2	128	35745	0.022013036040434666	1.6573200553713616	0.197	0.45127267609585303	0.065	0.837	1.5703094095595667	0.19598523306214244	True	Both	Congenital malformations of heart valves	Congenital
SO_370	85	35772	0.015597131604002425	1.806955263382379	0.236	0.5706241436874119	0.108	1.033	1.7693710486421512	0.24781891684421126	True	Both	Disorders of iris and ciliary body	Sense organs
EM_200.41	612	35122	1.336029215266282e-8	7.874184044936666	0.09	0.513552538044467	0.336	0.691	1.671217726151844	0.22303303344012185	True	Both	Chronic thyroiditis	Endocrine/Metab
SS_823.1	337	35143	5.423488079814976e-13	12.26572131003401	0.114	0.8255014859549196	0.601	1.05	2.2830253834648886	0.3585107401531563	True	Both	Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]	Symptoms
MS_734.62	243	35338	8.417872723459622e-16	15.074797644983462	0.131	1.0561342960267937	0.799	1.313	2.8752346721873048	0.4586732969132119	True	Both	Arthralgia of temporomandibular joint	Muscloskeletal
GU_616.3	57	22491	0.06475766448512787	1.1887088226659117	0.29	0.5356378592789703	-0.033	1.104	1.7085377013827636	0.23262456658332734	True	Female	Malposition of uterus	Genitourinary
SO_365	56	35779	0.0040258042917379324	2.3951473414901354	0.279	0.8032183486534963	0.256	1.351	2.2327150333360053	0.34883329658365564	True	Both	Disorders of the orbit	Sense organs
NS_352.1	66	35726	0.007417933244922542	2.1297170792700437	0.262	0.7001674143299016	0.188	1.213	2.014089866752445	0.30407884445194405	True	Both	Anosmia and Parosmia*	Neurological
MS_719.8	162	35626	4.302405352025817e-8	7.3662886748749035	0.163	0.8923097145736366	0.573	1.212	2.440760606180114	0.387525185187996	True	Both	Rhabdomyolysis	Muscloskeletal
GU_588.2	93	35643	0.0002527790346101474	3.5972589491028737	0.217	0.795716994481921	0.37	1.222	2.2160293081165023	0.3455754998601386	True	Both	Abnormal results of function study of kidney	Genitourinary
MS_723.4	585	34903	1.4360372248897955e-39	38.84283430218655	0.086	1.1259438750890245	0.958	1.294	3.0831255613851902	0.4889912118839276	True	Both	Lateral epicondylitis (Tennis elbow)	Muscloskeletal
EM_247.3	311	35276	0.2519955892805156	0.5986070606783659	0.136	0.156340172189418	-0.111	0.424	1.1692238728926923	0.06789767408166845	True	Both	Disorders of phosphorus metabolism	Endocrine/Metab
MB_286.1	2436	32945	6.6482002416919e-309	308.1772959082143	0.043	1.6184181381403409	1.534	1.703	5.045103344527376	0.7028700668064848	True	Both	Bipolar disorder	Mental
SO_386.1	124	35710	9.129621265061323e-6	5.039547238446603	0.187	0.8308239850132079	0.464	1.198	2.295209179276417	0.3608222721241062	True	Both	Amblyopia	Sense organs
MB_280.8	3027	31777	7.963490690373253e-132	131.0988965233098	0.041	0.9962023101169343	0.916	1.076	2.7079782144088127	0.4326451661430566	True	Both	Psychoactive substance abuse	Mental
DE_668.4	145	35496	0.00001588695442218815	4.7989593503955446	0.175	0.7565232087477215	0.413	1.1	2.1308547892978775	0.32855385499087736	True	Both	Dermatitis due to substances taken internally	Dermatological
GI_522.12	375	35412	0.0007570258781343352	3.1208892743455685	0.117	0.39463541860536594	0.165	0.624	1.4838431107022991	0.17138798466389032	True	Both	Ulcerative colitis	Gastrointestinal
CM_769	128	35640	8.919015900258355e-6	5.049683061841931	0.185	0.8214636797204593	0.459	1.184	2.2738255553990667	0.3567571431865356	True	Both	Congenital malformations of spine	Congenital
NS_350	897	34275	1.2703149370842973e-67	66.89608859520015	0.069	1.202980085012835	1.067	1.339	3.330025910899013	0.522447612760579	True	Both	Other symptoms involving nervous  system	Neurological
GI_502.31	81	35712	0.00017874961768891235	3.7477548783983408	0.231	0.8640050552750466	0.412	1.316	2.3726442613374537	0.3752326278424668	True	Both	Pulpitis	Gastrointestinal
NS_333.61	236	35511	2.4977518950770706e-22	21.60245070285151	0.132	1.2785582241004654	1.021	1.536	3.5914579134971545	0.5552707815188533	True	Both	Periodic limb movement disorder	Neurological
MB_288.42	321	35471	1.6321990841115704e-65	64.78722687017903	0.117	2.0048574626660103	1.775	2.235	7.425035476565812	0.8706985330384029	True	Both	Social phobia	Mental
GI_522.8	114	35530	0.002166386025705444	2.6642641544067796	0.202	0.6194877584300174	0.224	1.015	1.8579760654694548	0.2690401150927712	True	Both	Duodenitis	Gastrointestinal
PP_904.2	93	22400	0.3634174118206942	0.4395942688923349	0.245	0.22254726087559223	-0.257	0.702	1.2492548591339936	0.09665104736095313	True	Female	Spotting complicating pregnancy	Pregnancy
PP_926	573	21754	2.9108248280198935e-46	45.53598392939919	0.087	1.2377620028195302	1.068	1.408	3.4478884590665353	0.5375532077340393	True	Female	Mental disorders complicating pregnancy, childbirth and the puerperium	Pregnancy
