phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
BI_171	57	359	0.5752046424168793	0.2401776174654082	0.286	-0.1604448978993976	-0.722	0.401	0.8517647563061846	-0.06968033380723901	True	Both	Elevated white blood cell count [Leukocytosis]	Blood/Immune
RE_488.1	125	263	0.5067035227786933	0.29524607633291444	0.225	0.14965510057842693	-0.292	0.591	1.1614335958654096	0.06499438436988697	True	Both	Dyspnea [Shortness of breath]	Respiratory
CV_401.1	174	255	0.5682933405123417	0.24542743316112584	0.231	-0.13175345123011697	-0.584	0.321	0.8765570825106588	-0.05721979684094901	True	Both	Essential hypertension	Cardiovascular
MB_290.1	199	231	0.00028809203887899084	3.540468742825784	0.198	0.7176033692771671	0.33	1.106	2.049515388349182	0.3116511834722552	True	Both	Posttraumatic stress disorder	Mental
SS_840	188	209	0.013473616553172496	1.8705158164319746	0.21	0.5196165278694636	0.107	0.932	1.6813827626284472	0.2256665907594353	True	Both	Allergy	Symptoms
SS_812	69	349	0.06516816903304008	1.1859644807846341	0.284	0.5231725901217191	-0.033	1.079	1.687372508044028	0.22721096897289433	True	Both	Edema	Symptoms
GU_582	74	358	0.29594290955187585	0.5287920607584664	0.267	-0.2793935478681585	-0.803	0.245	0.7562422271276971	-0.12133907611851329	True	Both	Renal failure	Genitourinary
MB_309	72	339	0.04368876387213122	1.3596302430246265	0.265	0.5352529136766372	0.015	1.055	1.707880133880175	0.2324573868324011	True	Both	Signs and symptoms involving emotional state	Mental
MB_288.2	61	365	0.025496606245161965	1.5935176229812047	0.285	0.6360701726661122	0.078	1.194	1.8890426619349312	0.27624176609214113	True	Both	Panic disorder [episodic paroxysmal anxiety]	Mental
SS_809.21	61	378	0.01980297754282988	1.7032695050314333	0.288	0.67165388138188	0.107	1.237	1.9574720715661427	0.2916955744330517	True	Both	Chronic pain syndrome	Symptoms
ID_089.3	100	317	0.03262984564057489	1.4863849806897567	0.238	0.5094845431048615	0.042	0.977	1.6644330303094783	0.22126632568544077	True	Both	Fungal infections	Infections
SO_387.3	50	390	0.052696769766116806	1.278216005579614	0.318	0.6156551683070839	-0.007	1.238	1.8508688330064522	0.2673756423509843	True	Both	Astigmatism	Sense organs
MB_280.1	216	204	0.21295083628320688	0.6717206500609114	0.202	0.25105162337023046	-0.144	0.646	1.285376438082227	0.10903033470254452	True	Both	Alcohol use disorders	Mental
ID_054	70	384	0.0020723945175755974	2.6835275652894786	0.275	0.8466425468018547	0.308	1.385	2.3318047691999757	0.36769218622056116	True	Both	Hepatovirus	Infections
MB_280.5	196	232	0.3814032297065548	0.41861563368698185	0.196	0.17163996890311625	-0.213	0.556	1.1872503092264526	0.07454229136866916	True	Both	Stimulant use disorders	Mental
MB_288.3	154	271	0.0000968110576651585	4.01407503516377	0.208	0.8098321484194996	0.403	1.217	2.2475307034327683	0.3517056333264439	True	Both	Generalized anxiety disorder	Mental
EM_247.8	52	386	0.08009920349633172	1.0963718025033757	0.309	0.5401024521252065	-0.065	1.145	1.7161826797410455	0.2345635146203924	True	Both	Mineral deficiencies	Endocrine/Metab
MS_741	123	273	0.013562068905237175	1.8676740534195417	0.229	0.5656096154341486	0.117	1.015	1.760520696244835	0.24564113489447106	True	Both	Sprains and strains	Muscloskeletal
GI_529	214	186	0.23146000338655792	0.6355240448586981	0.204	0.24394304487959786	-0.156	0.644	1.2762716382145554	0.10594311828988667	True	Both	Symptoms involving digestive system	Gastrointestinal
GU_591	86	341	0.8990202724343247	0.04623051504419492	0.266	-0.03377848364223179	-0.555	0.488	0.9667856397530763	-0.014669809052880524	True	Both	Urinary tract infection [UTI]	Genitourinary
RE_463	124	269	0.0036572714100408326	2.4368428090058827	0.226	0.6577899145972708	0.214	1.101	1.9305209998521295	0.285674530161206	True	Both	Rhinitis and nasal congestion	Respiratory
RE_475	145	292	0.4919283273613012	0.3080981681654501	0.208	0.142683747605643	-0.264	0.55	1.1533649895431868	0.06196676424240709	True	Both	Asthma	Respiratory
